id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
cmr-0809,Cameroun,cameroun,challenge,Quel quartier administratif de Yaounde regroupe de nombreux ministeres ?,Akwa,Deido,Bonaberi,Le quartier du Lac / centre administratif,D,300,30,Le centre administratif de Yaounde accueille les ministeres.,"cameroun,divers"
cmr-0810,Cameroun,cameroun,facile,Quel concept encourage les Camerounais a privilegier les produits locaux ?,La delocalisation industrielle,Le libre-echange total,Le Made in Cameroon,L'importation prioritaire,C,100,20,Le Made in Cameroon soutient la production nationale.,"cameroun,economie"
cmr-0811,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le koki ?,les haricots ecrases,les feuilles de manioc pilees,le mais et les haricots,la viande de boeuf grillee et epicee en brochettes,A,200,25,Le koki se prepare avec les haricots ecrases.,"cameroun,gastronomie"
cmr-0812,Cameroun,cameroun,facile,Dans quelle partie du Cameroun le cacao est-il ou est-elle principalement cultive(e) ?,Le Sud et l'Est,Le Centre,Le Grand Nord,L'Ouest et le Nord-Ouest,B,100,20,Pour le cacao : le Cameroun figure parmi les premiers producteurs mondiaux.,"cameroun,economie,agriculture"
cmr-0813,Cameroun,cameroun,moyen,Dans quel domaine Marc-Vivien Foe s'est-il ou s'est-elle illustre(e) ?,La technologie,Le football,Le cinema,La musique,B,200,25,Marc-Vivien Foe est connu(e) pour etre un milieu de terrain decede en plein match en 2003.,"cameroun,personnalites"
cmr-0814,Cameroun,cameroun,moyen,Le departement du Benoue appartient a quelle region ?,Nord,Extreme-Nord,Est,Ouest,A,200,25,Le Benoue se situe dans la region : Nord.,"cameroun,geographie,departements"
cmr-0815,Cameroun,cameroun,facile,Quelle equipe de football represente le Cameroun ?,Les Lions Indomptables,Les Elephants,Les Black Stars,Les Aigles de Carthage,A,100,20,Les Lions Indomptables sont l'equipe nationale.,"cameroun,culture-generale"
cmr-0816,Cameroun,cameroun,moyen,Quelle plante sert a fabriquer les paniers et nattes artisanales dans plusieurs regions ?,Le ble,Le raphia,Le cactus,Le sapin,B,200,25,Le raphia est tres utilise dans l'artisanat camerounais.,"cameroun,divers"
cmr-0817,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Mokolo ?,Nord-Ouest,Sud,Adamaoua,Extreme-Nord,D,200,25,Mokolo est situee dans la region : Extreme-Nord.,"cameroun,geographie,villes"
cmr-0818,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Nyong-et-Kelle ?,Mbengwi,Eseka,Ndop,Ngoumou,B,300,30,"Eseka est le chef-lieu du Nyong-et-Kelle, dans la region : Centre.","cameroun,geographie,departements"
cmr-0819,Cameroun,cameroun,moyen,Quelle chambre consulaire accompagne les commercants et industriels camerounais ?,Le Senat,Le CNC,La CONAC,"La Chambre de Commerce, d'Industrie, des Mines et de l'Artisanat (CCIMA)",D,200,25,La CCIMA represente le secteur prive aupres de l'Etat.,"cameroun,institutions,symboles"
cmr-0820,Cameroun,cameroun,facile,Que porte la bande centrale du drapeau camerounais ?,Un lion,Une etoile d'or,Un croissant de lune,Un baobab,B,100,20,L'etoile d'or symbolise l'unite nationale.,"cameroun,institutions,symboles"
cmr-0821,Cameroun,cameroun,moyen,De quelle region du Cameroun l'eru est-il originaire ou le plus consomme ?,L'Est,Le Sud-Ouest,Le Littoral,Le Nord-Ouest,B,200,25,L'eru est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0822,Cameroun,cameroun,facile,Quelle mer ou quel ocean borde Kribi ?,L'ocean Atlantique,L'ocean Indien,La mer Noire,La Mediterranee,A,100,20,Kribi est une station balneaire de l'Atlantique.,"cameroun,culture-generale"
cmr-0823,Cameroun,cameroun,facile,Quel est le chef-lieu de la region de l'Ouest ?,Douala,Bafoussam,Bertoua,Ngaoundere,B,100,20,Bafoussam est le chef-lieu de la region de l'Ouest.,"cameroun,geographie,regions"
cmr-0824,Cameroun,cameroun,challenge,Dans quel domaine Francis Bebey s'est-il ou s'est-elle illustre(e) ?,La technologie,La politique,La lutte contre la colonisation,La musique,D,300,30,"Francis Bebey est connu(e) pour etre a la fois musicien, ecrivain et pionnier de la musique africaine moderne.","cameroun,personnalites"
cmr-0825,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Wum ?,Est,Sud,Centre,Nord-Ouest,D,200,25,Wum est situee dans la region : Nord-Ouest.,"cameroun,geographie,villes"
cmr-0826,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Baham ?,Nord,Ouest,Nord-Ouest,Littoral,B,200,25,Baham est situee dans la region : Ouest.,"cameroun,geographie,villes"
cmr-0827,Cameroun,cameroun,challenge,Quelle affirmation est exacte a propos de l'ananas au Cameroun ?,"En resume, les hautes terres offrent un climat favorable","En resume, il est cultive dans le Moungo","En resume, il beneficie d'une indication geographique protegee","En resume, il fournit le caoutchouc naturel",B,300,30,Pour l'ananas : il est cultive dans le Moungo.,"cameroun,economie,agriculture"
cmr-0828,Cameroun,cameroun,moyen,Dans quelle ville se trouve le stade de la Reunification ?,Yaounde,Bafoussam,Garoua,Douala,D,200,25,Le stade de la Reunification est situe a Douala.,"cameroun,personnalites,sport,culture"
cmr-0829,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mezam ?,Sangmelima,Kaele,Bamenda,Kumba,C,300,30,"Bamenda est le chef-lieu du Mezam, dans la region : Nord-Ouest.","cameroun,geographie,departements"
cmr-0830,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : l'usine d'aluminium d'Edea ?,ALUCAM,la BICEC,Kiro'o Games,Camair-Co,A,200,25,Il s'agit de ALUCAM.,"cameroun,economie,entreprises"
cmr-0831,Cameroun,cameroun,challenge,Dans quel domaine Christine Manie s'est-il ou s'est-elle illustre(e) ?,Les affaires et l'entrepreneuriat,La litterature,La politique,Le football,D,300,30,Christine Manie est connu(e) pour avoir ete capitaine des Lionnes Indomptables.,"cameroun,personnalites"
cmr-0832,Cameroun,cameroun,facile,Que designe la marque camerounaise Tangui ?,Un service de telecommunication,Une pate a tartiner,Une boisson maltee sans alcool,Une eau minerale,D,100,20,Tangui : elle est produite par la SEMC.,"cameroun,marques"
cmr-0833,Cameroun,cameroun,facile,Quel type de climat trouve-t-on sur la cote camerounaise ?,Un climat de toundra,Un climat polaire,Un climat chaud et humide,Un climat desertique glacial,C,100,20,La cote est chaude et tres arrosee.,"cameroun,culture-generale"
cmr-0834,Cameroun,cameroun,facile,Quelle ville camerounaise possede le principal port du pays ?,Bertoua,Douala,Bafoussam,Ngaoundere,B,100,20,Le port de Douala est le poumon economique.,"cameroun,culture-generale"
cmr-0835,Cameroun,cameroun,facile,Quel type de commerce domine dans les marches camerounais ?,Le commerce d'avions,Le commerce de detail,Le commerce de satellites,Le commerce d'armement,B,100,20,Les marches sont domines par le detail.,"cameroun,culture-generale"
cmr-0836,Cameroun,cameroun,facile,Comment appelle-t-on une personne originaire du Cameroun ?,Un Gabonais,Un Congolais,Un Tchadien,Un Camerounais,D,100,20,Les habitants du Cameroun sont les Camerounais.,"cameroun,culture-generale"
cmr-0837,Cameroun,cameroun,moyen,Le departement du Mayo-Tsanaga appartient a quelle region ?,Littoral,Extreme-Nord,Sud,Adamaoua,B,200,25,Le Mayo-Tsanaga se situe dans la region : Extreme-Nord.,"cameroun,geographie,departements"
cmr-0838,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Batibo ?,Adamaoua,Nord,Nord-Ouest,Centre,C,200,25,Batibo est situee dans la region : Nord-Ouest.,"cameroun,geographie,villes"
cmr-0839,Cameroun,cameroun,moyen,Que designe la marque camerounaise Beaufort ?,Un service de telecommunication,Une biere,Un chocolat a tartiner,Un service de mobile money,B,200,25,Beaufort : elle appartient au portefeuille des Brasseries du Cameroun.,"cameroun,marques"
cmr-0840,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir remporte deux titres olympiques au triple saut en 2004 et 2008 ?,Francoise Mbango Etone,K-Tino,Churchill Mambe,Anne-Marie Nzie,A,200,25,Il s'agit de Francoise Mbango Etone.,"cameroun,personnalites"
cmr-0841,Cameroun,cameroun,challenge,Dans quel domaine Tenor s'est-il ou s'est-elle illustre(e) ?,La litterature,L'athletisme,Le football,La musique,D,300,30,Tenor est connu(e) pour etre un rappeur camerounais connu pour Do le Dab.,"cameroun,personnalites"
cmr-0842,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Mbouda ?,Nord-Ouest,Adamaoua,Extreme-Nord,Ouest,D,200,25,Mbouda est situee dans la region : Ouest.,"cameroun,geographie,villes"
cmr-0843,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Manjo ?,Ouest,Extreme-Nord,Centre,Littoral,D,200,25,Manjo est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0844,Cameroun,cameroun,moyen,Le departement du Menchum appartient a quelle region ?,Nord,Nord-Ouest,Sud-Ouest,Est,B,200,25,Le Menchum se situe dans la region : Nord-Ouest.,"cameroun,geographie,departements"
cmr-0845,Cameroun,cameroun,facile,Que designe la marque camerounaise Supermont ?,Une eau minerale,Un service de mobile money,Une biere,Un service de telecommunication,A,100,20,Supermont : elle est embouteillee au Cameroun.,"cameroun,marques"
cmr-0846,Cameroun,cameroun,facile,Quelles sont les deux langues officielles du Cameroun ?,Le francais et le fulfulde,Le francais et l'anglais,Le francais et l'allemand,L'anglais et le douala,B,100,20,Le bilinguisme officiel decoule de l'histoire coloniale.,"cameroun,institutions,symboles"
cmr-0847,Cameroun,cameroun,moyen,Dans quel domaine Ferdinand Oyono s'est-il ou s'est-elle illustre(e) ?,Le cinema,La litterature,La technologie,La mode,B,200,25,Ferdinand Oyono est connu(e) pour avoir ecrit Une vie de boy et Le Vieux Negre et la medaille.,"cameroun,personnalites"
cmr-0848,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient le PAK ?,La logistique portuaire,Les boissons,Le transport aerien,La banque,A,200,25,Le PAK est le Port Autonome de Kribi.,"cameroun,economie,entreprises"
cmr-0849,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe un bosso ?",L'Europe ou l'etranger,"S'etonner, etre surpris",Un patron ou un homme respecte,Une combine ou un arrangement pour obtenir quelque chose,C,200,25,Un bosso : un patron ou un homme respecte.,"cameroun,culture,expressions"
cmr-0850,Cameroun,cameroun,challenge,Dans quel domaine Guillaume Oyono Mbia s'est-il ou s'est-elle illustre(e) ?,La litterature,La mode,La technologie,Les affaires et l'entrepreneuriat,A,300,30,Guillaume Oyono Mbia est connu(e) pour avoir ecrit la piece Trois pretendants un mari.,"cameroun,personnalites"
cmr-0851,Cameroun,cameroun,moyen,Dans quel domaine Richard Bona s'est-il ou s'est-elle illustre(e) ?,La musique,La litterature,La lutte contre la colonisation,Les affaires et l'entrepreneuriat,A,200,25,Richard Bona est connu(e) pour etre un bassiste et chanteur de jazz reconnu mondialement.,"cameroun,personnalites"
cmr-0852,Cameroun,cameroun,challenge,"Quelle personnalite camerounaise est connue pour etre ecrivaine, dramaturge et fondatrice du village Ki-Yi ?",Francoise Ellong,Richard Bona,Achille Emana,Werewere Liking,D,300,30,Il s'agit de Werewere Liking.,"cameroun,personnalites"
cmr-0853,Cameroun,cameroun,facile,Quelle entreprise fournit l'electricite a la plupart des menages camerounais ?,CAMRAIL,CAMWATER,CAMPOST,ENEO,D,100,20,ENEO distribue l'electricite.,"cameroun,culture-generale"
cmr-0854,Cameroun,cameroun,facile,Quelle est la principale ville de la region de l'Ouest ?,Douala,Bertoua,Maroua,Bafoussam,D,100,20,Bafoussam est le chef-lieu de l'Ouest.,"cameroun,culture-generale"
cmr-0855,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Kotoko sont-ils principalement etablis ?,L'Est,Le Sud,L'Extreme-Nord,Le Sud-Ouest,C,200,25,Les Kotoko vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0856,Cameroun,cameroun,challenge,Dans quelle region se trouve le lac Nyos ?,L'Adamaoua,L'Ouest,Le Nord-Ouest,Le Sud-Ouest,C,300,30,Le lac Nyos est situe dans le departement du Menchum.,"cameroun,geographie"
cmr-0857,Cameroun,cameroun,moyen,De quelle region le makossa est-il originaire ?,L'Ouest,Le Centre,Le Littoral,Le Nord,C,200,25,"Le makossa est ne chez les Sawa, autour de Douala.","cameroun,personnalites,sport,culture"
cmr-0858,Cameroun,cameroun,facile,Quel plat est souvent presente comme le plat national du Cameroun ?,Le thieboudienne,Le foutou,Le ndole,Le couscous royal,C,100,20,Le ndole est le plat emblematique du Cameroun.,"cameroun,gastronomie"
cmr-0859,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Meme ?,Mora,Kumba,Abong-Mbang,Akonolinga,B,300,30,"Kumba est le chef-lieu du Meme, dans la region : Sud-Ouest.","cameroun,geographie,departements"
cmr-0860,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Sanaga-Maritime ?,Ebolowa,Maroua,Ngoumou,Edea,D,300,30,"Edea est le chef-lieu du Sanaga-Maritime, dans la region : Littoral.","cameroun,geographie,departements"
cmr-0861,Cameroun,cameroun,moyen,En quelle annee le traite germano-douala a-t-il place le Cameroun sous protectorat allemand ?,1884,1872,1901,1916,A,200,25,Le traite a ete signe le 12 juillet 1884.,"cameroun,histoire"
cmr-0862,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Yabassi ?,Sud,Adamaoua,Littoral,Est,C,200,25,Yabassi est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0863,Cameroun,cameroun,challenge,Quelle ville a servi de capitale du Kamerun allemand a partir de 1901 ?,Kribi,Buea,Douala,Yaounde,B,300,30,La capitale a ete transferee de Douala a Buea en 1901.,"cameroun,histoire"
cmr-0864,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Moundang sont-ils principalement etablis ?,Le Nord,Le Sud-Ouest,L'Extreme-Nord,Le Nord-Ouest,C,200,25,Les Moundang vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0865,Cameroun,cameroun,challenge,Quel est l'ingredient principal utilise pour preparer le katikati ?,le poulet grille a l'huile de palme,la semoule de manioc,les feuilles d'eru et le waterleaf,les feuilles d'amarante,A,300,30,Le katikati se prepare avec le poulet grille a l'huile de palme.,"cameroun,gastronomie"
cmr-0866,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir ete pendu par les Allemands en 1914 pour avoir defendu les terres douala ?,Jean-Pierre Bekolo,Ni John Fru Ndi,Kate Fotso,Rudolf Douala Manga Bell,D,200,25,Il s'agit de Rudolf Douala Manga Bell.,"cameroun,personnalites"
cmr-0867,Cameroun,cameroun,moyen,Quelle boisson traditionnelle est tiree de la seve du palmier ?,Le bil-bil,Le vin de palme (matango),Le foleré,L'odontol,B,200,25,Le matango est recolte directement sur le palmier.,"cameroun,culture"
cmr-0868,Cameroun,cameroun,facile,Quel journal quotidien public parait au Cameroun ?,Le Monde,Cameroon Tribune,The Guardian,Jeune Afrique,B,100,20,Cameroon Tribune est le quotidien national bilingue.,"cameroun,divers"
cmr-0869,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Menoua ?,Dschang,Tignere,Monatele,Maroua,A,300,30,"Dschang est le chef-lieu du Menoua, dans la region : Ouest.","cameroun,geographie,departements"
cmr-0870,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos de la pomme de terre au Cameroun ?,"En resume, la SEMRY exploite les perimetres de Yagoua et Maga","En resume, les plantations de Djuttitsa et Ndu sont connues","En resume, il est encadre par la SODECOTON","En resume, les hautes terres offrent un climat favorable",D,200,25,Pour la pomme de terre : les hautes terres offrent un climat favorable.,"cameroun,economie,agriculture"
cmr-0871,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mifi ?,Edea,Bafoussam,Tibati,Mbalmayo,B,300,30,"Bafoussam est le chef-lieu du Mifi, dans la region : Ouest.","cameroun,geographie,departements"
cmr-0872,Cameroun,cameroun,moyen,"Quelle personnalite camerounaise est connue pour avoir invente le Cardiopad, tablette medicale pour le coeur ?",Arthur Zang,Sam Fan Thomas,Stanley Enow,Dina Bell,A,200,25,Il s'agit de Arthur Zang.,"cameroun,personnalites"
cmr-0873,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun le mais est-il ou est-elle principalement cultive(e) ?,Le Sud et l'Est,L'Ouest et le Nord-Ouest,Le Littoral et le Sud-Ouest,Le Grand Nord,B,200,25,Pour le mais : il est une cereale de base des hautes terres.,"cameroun,economie,agriculture"
cmr-0874,Cameroun,cameroun,facile,Quel est le chef-lieu de la region de l'Est ?,Buea,Bertoua,Ebolowa,Bamenda,B,100,20,Bertoua est le chef-lieu de la region de l'Est.,"cameroun,geographie,regions"
cmr-0875,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Nanga-Eboko ?,Sud-Ouest,Est,Adamaoua,Centre,D,200,25,Nanga-Eboko est situee dans la region : Centre.,"cameroun,geographie,villes"
cmr-0876,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Kribi ?,Sud,Centre,Littoral,Ouest,A,200,25,Kribi est situee dans la region : Sud.,"cameroun,geographie,villes"
cmr-0877,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir connu un grand succes avec Calee ?,Thomas N'Kono,Daphne,Rudolf Douala Manga Bell,Andre-Marie Talla,B,200,25,Il s'agit de Daphne.,"cameroun,personnalites"
cmr-0878,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Figuil ?,Sud,Nord,Nord-Ouest,Littoral,B,200,25,Figuil est situee dans la region : Nord.,"cameroun,geographie,villes"
cmr-0879,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Maroua ?,Extreme-Nord,Sud-Ouest,Centre,Nord-Ouest,A,200,25,Maroua est situee dans la region : Extreme-Nord.,"cameroun,geographie,villes"
cmr-0880,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Boyo ?,Mora,Mbengwi,Fundong,Yagoua,C,300,30,"Fundong est le chef-lieu du Boyo, dans la region : Nord-Ouest.","cameroun,geographie,departements"
cmr-0881,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Dizangue ?,Littoral,Nord,Adamaoua,Nord-Ouest,A,200,25,Dizangue est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0882,Cameroun,cameroun,challenge,Quelle affirmation est exacte a propos de l'igname au Cameroun ?,"En resume, il fournit le caoutchouc naturel","En resume, il est encadre par la SODECOTON","En resume, il accompagne de nombreux plats camerounais","En resume, elle est notamment cultivee autour de Tibati et du Mbam",D,300,30,Pour l'igname : elle est notamment cultivee autour de Tibati et du Mbam.,"cameroun,economie,agriculture"
cmr-0883,Cameroun,cameroun,facile,Quelle grande ville se trouve dans la region de l'Extreme-Nord ?,Buea,Maroua,Ebolowa,Kribi,B,100,20,Maroua est le chef-lieu de l'Extreme-Nord.,"cameroun,culture-generale"
cmr-0884,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir popularise African Typic Collection ?,Ni John Fru Ndi,Salatiel,Andre-Marie Talla,Sam Fan Thomas,D,200,25,Il s'agit de Sam Fan Thomas.,"cameroun,personnalites"
cmr-0885,Cameroun,cameroun,moyen,Dans quel domaine Thomas N'Kono s'est-il ou s'est-elle illustre(e) ?,L'athletisme,Le cinema,Le football,Les affaires et l'entrepreneuriat,C,200,25,"Thomas N'Kono est connu(e) pour avoir ete un gardien legendaire, double Ballon d'or africain.","cameroun,personnalites"
cmr-0886,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Mamfe ?,Adamaoua,Littoral,Sud-Ouest,Centre,C,200,25,Mamfe est situee dans la region : Sud-Ouest.,"cameroun,geographie,villes"
cmr-0887,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Nkam ?,Baham,Yabassi,Dschang,Akonolinga,B,300,30,"Yabassi est le chef-lieu du Nkam, dans la region : Littoral.","cameroun,geographie,departements"
cmr-0888,Cameroun,cameroun,facile,Quelle est la couleur traditionnelle des taxis a Douala et Yaounde ?,Le bleu,Le vert,Le jaune,Le rouge,C,100,20,Les taxis urbains camerounais sont jaunes.,"cameroun,divers"
cmr-0889,Cameroun,cameroun,facile,Quel est le chef-lieu de la region du Littoral ?,Ebolowa,Garoua,Ngaoundere,Douala,D,100,20,Douala est le chef-lieu de la region de l'Littoral.,"cameroun,geographie,regions"
cmr-0890,Cameroun,cameroun,moyen,Le departement du Lekie appartient a quelle region ?,Centre,Nord-Ouest,Adamaoua,Sud-Ouest,A,200,25,Le Lekie se situe dans la region : Centre.,"cameroun,geographie,departements"
cmr-0891,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Ndop ?,Extreme-Nord,Nord-Ouest,Ouest,Sud,B,200,25,Ndop est situee dans la region : Nord-Ouest.,"cameroun,geographie,villes"
cmr-0892,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Bakossi sont-ils principalement etablis ?,L'Extreme-Nord,Le Centre,Le Sud-Ouest,Le Nord-Ouest,C,200,25,Les Bakossi vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0893,Cameroun,cameroun,moyen,Dans quel domaine Jovi s'est-il ou s'est-elle illustre(e) ?,Le cinema,La musique,Le football,L'athletisme,B,200,25,Jovi est connu(e) pour etre un rappeur pionnier du mouvement Mboko.,"cameroun,personnalites"
cmr-0894,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Lebialem ?,Kaele,Menji,Kumbo,Banyo,B,300,30,"Menji est le chef-lieu du Lebialem, dans la region : Sud-Ouest.","cameroun,geographie,departements"
cmr-0895,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour etre une chanteuse de bikutsi tres populaire ?,James Onobiono,Coco Argentee,Tala Andre Marie,Dina Bell,B,300,30,Il s'agit de Coco Argentee.,"cameroun,personnalites"
cmr-0896,Cameroun,cameroun,moyen,Combien de departements compte la region : Centre ?,4,11,9,10,D,200,25,La region : Centre compte 10 departements.,"cameroun,geographie,regions"
cmr-0897,Cameroun,cameroun,facile,"Dans le langage populaire camerounais, que designe un tara ?",De l'argent,La prison,"L'intimidation, le fait de faire peur","Un ami, un pote",D,100,20,"Un tara : un ami, un pote.","cameroun,culture,expressions"
cmr-0898,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Ngaoundal ?,Extreme-Nord,Nord-Ouest,Sud,Adamaoua,D,200,25,Ngaoundal est situee dans la region : Adamaoua.,"cameroun,geographie,villes"
cmr-0899,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir chante en camfranglais des textes sociaux engages ?,Francoise Mbango Etone,Lapiro de Mbanga,Rene Philombe,Andre Onana,B,300,30,Il s'agit de Lapiro de Mbanga.,"cameroun,personnalites"
cmr-0900,Cameroun,cameroun,facile,Dans quel domaine Manu Dibango s'est-il ou s'est-elle illustre(e) ?,La musique,Les affaires et l'entrepreneuriat,Le football,La litterature,A,100,20,"Manu Dibango est connu(e) pour avoir compose Soul Makossa, tube planetaire au saxophone.","cameroun,personnalites"
cmr-0901,Cameroun,cameroun,facile,Dans quel secteur d'activite intervient Orange Cameroun ?,La telephonie mobile,L'aluminium,L'agroalimentaire,L'electricite,A,100,20,Orange Cameroun est un operateur mobile et de mobile money.,"cameroun,economie,entreprises"
cmr-0902,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Arabes Choa sont-ils principalement etablis ?,L'Ouest,L'Extreme-Nord,Le Littoral,Le Sud,B,200,25,Les Arabes Choa vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0903,Cameroun,cameroun,facile,Quel est l'ingredient principal utilise pour preparer le bobolo ?,les haricots ecrases,le manioc fermente,la noix de palme,les feuilles de manioc pilees,B,100,20,Le bobolo se prepare avec le manioc fermente.,"cameroun,gastronomie"
cmr-0904,Cameroun,cameroun,facile,Quelle est la premiere langue apprise par la plupart des enfants camerounais a la maison ?,Le latin,Le grec ancien,Le japonais,Une langue nationale de leur communaute,D,100,20,Les langues maternelles restent tres vivantes.,"cameroun,culture-generale"
cmr-0905,Cameroun,cameroun,moyen,De quelle region du Cameroun le folong est-il originaire ou le plus consomme ?,Le Sud-Ouest,L'Extreme-Nord,Le Centre,Le Nord,C,200,25,Le folong est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0906,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : le troisieme operateur mobile du pays ?,Fokou,MTN Cameroon,Nexttel,le PAD,C,200,25,Il s'agit de Nexttel.,"cameroun,economie,entreprises"
cmr-0907,Cameroun,cameroun,facile,Quelle entreprise camerounaise correspond a cette description : le principal distributeur d'electricite du pays ?,la CNPS,ENEO,la SEMC,Kiro'o Games,B,100,20,Il s'agit de ENEO.,"cameroun,economie,entreprises"
cmr-0908,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour chanter On va gerer et melanger afropop et sonorites locales ?,John Ngu Foncha,Anne-Marie Nzie,Mr Leo,Geremi Njitap,C,200,25,Il s'agit de Mr Leo.,"cameroun,personnalites"
cmr-0909,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir garde les buts des Lions Indomptables puis commente le football ?,Ruben Um Nyobe,Joseph-Antoine Bell,Ajara Nchout,Stanley Enow,B,300,30,Il s'agit de Joseph-Antoine Bell.,"cameroun,personnalites"
cmr-0910,Cameroun,cameroun,moyen,Quel musee national se trouve dans l'ancien palais presidentiel a Yaounde ?,Le Musee de Limbe,Le Musee national du Cameroun,Le Musee royal de Foumban,Le Musee maritime de Douala,B,200,25,Le Musee national occupe l'ancien palais presidentiel.,"cameroun,culture"
cmr-0911,Cameroun,cameroun,challenge,Dans quel domaine Andre-Marie Talla s'est-il ou s'est-elle illustre(e) ?,La mode,L'athletisme,Le football,La musique,D,300,30,Andre-Marie Talla est connu(e) pour etre un chanteur aveugle celebre pour Hot Koki.,"cameroun,personnalites"
cmr-0912,Cameroun,cameroun,moyen,Que veut dire DG dans l'expression poulet DG ?,Delice Gourmand,Dinde Grillee,Douala Grille,Directeur General,D,200,25,Le poulet DG etait juge digne d'un directeur general.,"cameroun,gastronomie"
cmr-0913,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Guider ?,Est,Centre,Sud,Nord,D,200,25,Guider est situee dans la region : Nord.,"cameroun,geographie,villes"
cmr-0914,Cameroun,cameroun,facile,Les chutes de la Lobe se trouvent pres de quelle ville ?,Limbe,Edea,Campo,Kribi,D,100,20,Elles sont l'attraction phare de la region de Kribi.,"cameroun,geographie"
cmr-0915,Cameroun,cameroun,moyen,En quelle annee le Cameroun a-t-il remporte la CAN a domicile la plus recente ?,2010,2017,2021,2002,B,200,25,Le titre de 2017 a ete conquis au Gabon.,"cameroun,personnalites,sport,culture"
cmr-0916,Cameroun,cameroun,facile,Quel est l'ingredient principal utilise pour preparer le ndole ?,la banane plantain et la viande,le poulet et la banane plantain,la viande de boeuf grillee et epicee en brochettes,les feuilles de ndole et l'arachide,D,100,20,Le ndole se prepare avec les feuilles de ndole et l'arachide.,"cameroun,gastronomie"
cmr-0917,Cameroun,cameroun,moyen,Quelle fonction Paul Biya occupait-il avant de devenir president en 1982 ?,President de l'Assemblee nationale,Ministre des Finances,Gouverneur du Littoral,Premier ministre,D,200,25,Il etait Premier ministre depuis 1975.,"cameroun,histoire"
cmr-0918,Cameroun,cameroun,moyen,Dans quel domaine Calixthe Beyala s'est-il ou s'est-elle illustre(e) ?,La litterature,La technologie,La lutte contre la colonisation,La politique,A,200,25,Calixthe Beyala est connu(e) pour avoir recu le Grand Prix du roman de l'Academie francaise.,"cameroun,personnalites"
