id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
mix-0768,Challenge Mixte,mixte,moyen,Dans quel secteur d'activite intervient la BICEC ?,Le transport aerien,Les eaux minerales,La banque,Les telecommunications,C,200,25,La BICEC est une banque commerciale historique du Cameroun.,"mixte,cameroun,economie,entreprises"
mix-0769,Challenge Mixte,mixte,facile,Que designe la marque camerounaise MTN MoMo ?,Une biere,Un chocolat a tartiner,Une pate a tartiner,Un service de mobile money,D,100,20,MTN MoMo : il permet de payer et transferer de l'argent.,"mixte,cameroun,marques"
mix-0770,Challenge Mixte,mixte,challenge,Quelle est la mission principale d'un data scientist ?,Ameliorer la visibilite d'un site dans les moteurs de recherche,Assembler et retoucher des sequences video,Maintenir les serveurs et les infrastructures informatiques,Construire des modeles predictifs a partir de donnees,D,300,30,Un data scientist : construire des modeles predictifs a partir de donnees.,"mixte,innovation,metiers"
mix-0771,Challenge Mixte,mixte,facile,Quel document social une entreprise camerounaise doit-elle etablir pour ses salaries chaque mois ?,Le compte de resultat,Le bulletin de paie,Le rapport d'audit,Le bilan comptable,B,100,20,Le bulletin de paie accompagne le versement du salaire.,"mixte,cameroun,economie"
mix-0772,Challenge Mixte,mixte,challenge,De quel pays Karim Beguir est-il ou est-elle originaire ?,les Etats-Unis,le Congo,le Soudan,la Tunisie,D,300,30,Karim Beguir est originaire de ce pays : la Tunisie.,"mixte,entrepreneuriat,figures"
mix-0773,Challenge Mixte,mixte,moyen,Quelle entreprise Jack Ma a-t-il ou a-t-elle fondee ou dirigee ?,InstaDeep,Chanel,Alibaba,SoleRebels,C,200,25,"Jack Ma : Alibaba - secteur le commerce en ligne, la Chine.","mixte,entrepreneuriat,figures"
mix-0774,Challenge Mixte,mixte,moyen,Quelle part approximative du tissu economique camerounais les PME representent-elles ?,Environ 45 %,Environ 20 %,Moins de 5 %,Plus de 90 % des entreprises,D,200,25,Les PME et TPE constituent l'essentiel des entreprises enregistrees.,"mixte,cameroun,economie"
mix-0775,Challenge Mixte,mixte,challenge,"Dans le monde numerique, que designe la blockchain ?","Un logiciel dont le code peut etre utilise, modifie et partage librement",Un registre numerique partage qui enregistre les transactions de facon infalsifiable,Un outil qui enregistre les ventes et edite les tickets,Un site imitant un service legitime pour tromper les visiteurs,B,300,30,La blockchain : un registre numerique partage qui enregistre les transactions de facon infalsifiable.,"mixte,innovation,glossaire"
mix-0776,Challenge Mixte,mixte,moyen,Quelle personnalite camerounaise est connue pour avoir cree une startup camerounaise de drones civils ?,Ernest Ouandie,William Elong,Le sultan Njoya,Churchill Mambe,B,200,25,Il s'agit de William Elong.,"mixte,cameroun,personnalites"
mix-0777,Challenge Mixte,mixte,moyen,Quel comportement traduit une bonne gestion des risques ?,Ignorer les risques pour rester optimiste,Identifier les risques majeurs et prevoir des solutions de repli,Attendre la crise pour reagir,Arreter toute activite risquee,B,200,25,Anticiper vaut mieux que subir.,"mixte,entrepreneuriat,gestion"
mix-0778,Challenge Mixte,mixte,moyen,Pourquoi les entreprises collectent-elles des donnees sur leurs clients ?,Pour les revendre systematiquement sans regle,Sans aucune raison,Pour mieux comprendre les besoins et personnaliser leur offre,Pour les detruire,C,200,25,"La donnee sert la connaissance client, dans un cadre respectueux.","mixte,innovation,comprehension"
mix-0779,Challenge Mixte,mixte,challenge,De quel pays Shola Akinlade est-il ou est-elle originaire ?,le Nigeria,la France,le Royaume-Uni,le Soudan,A,300,30,Shola Akinlade est originaire de ce pays : le Nigeria.,"mixte,entrepreneuriat,figures"
mix-0780,Challenge Mixte,mixte,challenge,Une activite supporte 750 000 FCFA de charges fixes par mois. Chaque produit se vend 4 000 FCFA et coute 2 500 FCFA a produire. Combien faut-il en vendre pour atteindre le seuil de rentabilite ?,300 unites,525 unites,1000 unites,500 unites,D,300,30,Seuil = charges fixes / marge sur cout variable = 750 000 FCFA / 1 500 FCFA = 500 unites.,"mixte,entrepreneuriat,calcul,seuil-rentabilite"
mix-0781,Challenge Mixte,mixte,moyen,Quelle chambre consulaire delivre des services aux commercants camerounais ?,La CNPS,La CCIMA,La CONAC,L'ANOR,B,200,25,"Chambre de Commerce, d'Industrie, des Mines et de l'Artisanat.","mixte,entrepreneuriat,cameroun"
mix-0782,Challenge Mixte,mixte,moyen,"Dans le langage populaire camerounais, que designe le ndem ?",Un moto-taxi,Un vehicule de transport en commun surcharge,Une combine ou un arrangement pour obtenir quelque chose,"La malchance, la poisse",D,200,25,"Le ndem : la malchance, la poisse.","mixte,cameroun,culture,expressions"
mix-0783,Challenge Mixte,mixte,challenge,Dans quel domaine Churchill Mambe s'est-il ou s'est-elle illustre(e) ?,La lutte contre la colonisation,La musique,La technologie,Le cinema,C,300,30,Churchill Mambe est connu(e) pour avoir cree le moteur de recherche d'emploi Njorku.,"mixte,cameroun,personnalites"
mix-0784,Challenge Mixte,mixte,facile,Quelle entreprise Steve Jobs a-t-il ou a-t-elle fondee ou dirigee ?,SoleRebels,Virgin,Amazon,Apple,D,100,20,"Steve Jobs : Apple - secteur l'electronique grand public, les Etats-Unis.","mixte,entrepreneuriat,figures"
mix-0785,Challenge Mixte,mixte,challenge,Vous vendez un service B2B. Le decideur n'est pas la personne que vous rencontrez. Que faire ?,Envoyer une facture directement,Abandonner la vente,Identifier le vrai decideur et adapter votre argumentaire,Insister aupres de la mauvaise personne,C,300,30,Identifier le circuit de decision est cle en B2B.,"mixte,entrepreneuriat,mise-en-situation"
mix-0786,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un prestataire informatique ?","Une periode ou le service est accessible sans payer, pour le tester",Un appareil du quotidien relie a internet pour transmettre des informations,L'examen des outils et pratiques numeriques d'une organisation,Une entreprise externe chargee de realiser ou maintenir un service numerique,D,200,25,Un prestataire informatique : une entreprise externe chargee de realiser ou maintenir un service numerique.,"mixte,innovation,glossaire"
mix-0787,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe un reseau social ?","Un service utilisable directement depuis un navigateur, sans installation",Une plateforme permettant de publier et d'echanger avec une communaute,Le document decrivant precisement les fonctions attendues d'un outil,Un code valable une seule fois pour valider une operation,B,100,20,Un reseau social : une plateforme permettant de publier et d'echanger avec une communaute.,"mixte,innovation,glossaire"
mix-0788,Challenge Mixte,mixte,moyen,Quelle personnalite camerounaise est connue pour avoir fonde AppsTech et defendre l'ecosysteme tech africain ?,Churchill Mambe,Charlotte Dipanda,Marie-Jose Ta Lou,Rebecca Enonchong,D,200,25,Il s'agit de Rebecca Enonchong.,"mixte,cameroun,personnalites"
mix-0789,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun se trouve la ville de Tchollire ?,Sud,Est,Nord,Littoral,C,200,25,Tchollire est situee dans la region : Nord.,"mixte,cameroun,geographie,villes"
mix-0790,Challenge Mixte,mixte,facile,Comment appelle-t-on les petits restaurants de rue tres populaires au Cameroun ?,Les brasseries etoilees,Les traiteurs de luxe,Les cantines scolaires,Les tourne-dos,D,100,20,Le tourne-dos sert des repas rapides et bon marche.,"mixte,cameroun,culture-generale"
mix-0791,Challenge Mixte,mixte,facile,Une entreprise vend 175 produits a 800 FCFA l'unite. Quel est son chiffre d'affaires ?,70 000 FCFA,280 000 FCFA,140 000 FCFA,14 000 FCFA,C,100,20,Chiffre d'affaires = prix x quantite = 800 FCFA x 175 = 140 000 FCFA.,"mixte,entrepreneuriat,calcul,chiffre-affaires"
mix-0792,Challenge Mixte,mixte,moyen,"Comment appelle-t-on ceci : La combinaison produit, prix, distribution et communication ?",une rupture de stock,le marketing mix,un cahier des charges,un plan B,B,200,25,Il s'agit du marketing mix.,"mixte,entrepreneuriat,glossaire"
mix-0793,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe un essai gratuit ?",La memoire de travail temporaire d'un appareil,Le logiciel qui permet de consulter des sites internet,"Une periode ou le service est accessible sans payer, pour le tester",La preuve de paiement transmise sous forme numerique,C,100,20,"Un essai gratuit : une periode ou le service est accessible sans payer, pour le tester.","mixte,innovation,glossaire"
mix-0794,Challenge Mixte,mixte,challenge,Le chiffre d'affaires est passe de 600 000 FCFA a 750 000 FCFA en un an. Quel est le taux de croissance ?,75 %,20 %,12.5 %,25 %,D,300,30,Croissance = (nouveau - ancien) / ancien x 100 = 25 %.,"mixte,entrepreneuriat,calcul,indicateurs"
mix-0795,Challenge Mixte,mixte,challenge,De quelle region du Cameroun le nkui est-il originaire ou le plus consomme ?,Le Littoral,L'Ouest,L'Extreme-Nord,Le Centre,B,300,30,Le nkui est surtout associe a cette region.,"mixte,cameroun,gastronomie"
mix-0796,Challenge Mixte,mixte,moyen,Quel professionnel du numerique a pour mission de : Exploiter les donnees pour aider a decider ?,un administrateur systeme,un analyste de donnees,un developpeur web,un designer d'experience utilisateur,B,200,25,Il s'agit d'un analyste de donnees.,"mixte,innovation,metiers"
mix-0797,Challenge Mixte,mixte,moyen,Quel comportement nuit le plus a la credibilite d'un entrepreneur ?,Reconnaitre une erreur,Communiquer regulierement,Demander conseil,Promettre des delais ou des resultats qu'il ne peut pas tenir,D,200,25,Les promesses non tenues detruisent la confiance.,"mixte,entrepreneuriat,posture"
mix-0798,Challenge Mixte,mixte,facile,Une PME veut proteger ses donnees contre la perte. Quelle mesure de base ?,"Sauvegarder regulierement, avec au moins une copie hors du local",Garder une seule copie sur un ordinateur,Imprimer toutes les donnees,Ne rien sauvegarder,A,100,20,"La regle de base : plusieurs copies, dont une externalisee.","mixte,innovation,mise-en-situation"
mix-0799,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Une structure qui accompagne les porteurs de projet en phase de demarrage ?,le leadership,un incubateur,l'export,un client,B,200,25,Il s'agit d'un incubateur.,"mixte,entrepreneuriat,glossaire"
mix-0800,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Le fait d'elargir son offre ou ses marches pour repartir les risques ?,le leadership,un plan de croissance,la diversification,le crowdfunding,C,200,25,Il s'agit de la diversification.,"mixte,entrepreneuriat,glossaire"
mix-0801,Challenge Mixte,mixte,facile,Dans quel secteur d'activite Ford s'est-elle developpee ?,La chaussure ecologique,L'automobile,L'investissement,Le ciment et l'agroalimentaire,B,100,20,Ford intervient dans : l'automobile.,"mixte,entrepreneuriat,figures"
mix-0802,Challenge Mixte,mixte,facile,Une commercante achete un article a 60 000 FCFA et le revend a 85 000 FCFA. Quelle est sa marge sur une unite vendue ?,60 000 FCFA,145 000 FCFA,85 000 FCFA,25 000 FCFA,D,100,20,Marge = prix de vente - prix d'achat = 85 000 FCFA - 60 000 FCFA = 25 000 FCFA.,"mixte,entrepreneuriat,calcul,marge"
mix-0803,Challenge Mixte,mixte,facile,Pourquoi repondre rapidement aux messages des clients sur les reseaux ?,Pour eviter de vendre,Pour augmenter les frais,Parce que la reactivite influence directement la decision d'achat,Parce que c'est obligatoire,C,100,20,"En ligne, la reactivite fait la difference.","mixte,entrepreneuriat,digital"
mix-0804,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe l'analyse SWOT ?",L'enregistrement organise des operations financieres de l'entreprise,"L'analyse des forces, faiblesses, opportunites et menaces",Un ensemble coordonne d'actions de communication payantes,La base regroupant les coordonnees et l'historique des clients,B,200,25,"L'analyse SWOT : l'analyse des forces, faiblesses, opportunites et menaces.","mixte,entrepreneuriat,glossaire"
mix-0805,Challenge Mixte,mixte,moyen,Vous constatez des vols recurrents dans votre stock. Quelle mesure est la plus structurante ?,Fermer la boutique definitivement,Accuser tout le monde sans preuve,Mettre en place un inventaire regulier et un controle des entrees-sorties,Ne plus tenir de stock du tout,C,200,25,Le controle des stocks limite les pertes.,"mixte,entrepreneuriat,mise-en-situation"
mix-0806,Challenge Mixte,mixte,facile,Quel outil numerique permet de : Conserver et partager des fichiers accessibles partout ?,un espace de stockage en ligne,un outil de gestion de taches,une messagerie electronique,un logiciel de comptabilite,A,100,20,Il s'agit d'un espace de stockage en ligne.,"mixte,innovation,outils"
mix-0807,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Nde ?,Bangangte,Bafia,Yokadouma,Baham,A,300,30,"Bangangte est le chef-lieu du Nde, dans la region : Ouest.","mixte,cameroun,geographie,departements"
mix-0808,Challenge Mixte,mixte,moyen,Quelle entreprise Mo Ibrahim a-t-il ou a-t-elle fondee ou dirigee ?,Celtel,OpenAI,SoleRebels,Himore Medical,A,200,25,"Mo Ibrahim : Celtel - secteur les telecommunications, le Soudan.","mixte,entrepreneuriat,figures"
mix-0809,Challenge Mixte,mixte,facile,Quelle federation gere le football au Cameroun ?,La CAF Cameroun,La LFP,La FIFA nationale,La FECAFOOT,D,100,20,La Federation Camerounaise de Football.,"mixte,cameroun,divers"
mix-0810,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe la maintenance ?",Le fait d'etiqueter des donnees pour apprendre a une IA a les reconnaitre,Le parcours qui mene un visiteur en ligne jusqu'a l'achat,Un paiement recurrent qui donne acces a un service,L'entretien regulier d'un systeme pour qu'il reste operationnel,D,100,20,La maintenance : l'entretien regulier d'un systeme pour qu'il reste operationnel.,"mixte,innovation,glossaire"
mix-0811,Challenge Mixte,mixte,moyen,Que risque une entreprise qui saisit des donnees confidentielles de clients dans un outil en ligne inconnu ?,Une fuite de donnees et une perte de confiance,Un gain de temps sans risque,Une meilleure securite,Une exoneration de responsabilite,A,200,25,La confidentialite des donnees clients engage l'entreprise.,"mixte,innovation,comprehension"
mix-0812,Challenge Mixte,mixte,facile,"En entrepreneuriat, que designe le pitch ?",Un element defavorable de l'environnement qui peut nuire a l'activite,La recherche active de nouveaux clients,La presentation courte et convaincante d'un projet,L'ensemble des regles qui organisent la prise de decision dans l'entreprise,C,100,20,Le pitch : la presentation courte et convaincante d'un projet.,"mixte,entrepreneuriat,glossaire"
mix-0813,Challenge Mixte,mixte,moyen,Dans quelle partie du Cameroun le coton est-il ou est-elle principalement cultive(e) ?,Le Sud et l'Est,Le Centre,L'Ouest et le Nord-Ouest,Le Grand Nord,D,200,25,Pour le coton : il est encadre par la SODECOTON.,"mixte,cameroun,economie,agriculture"
mix-0814,Challenge Mixte,mixte,facile,Quelle monnaie utilise-t-on au Cameroun ?,Le dirham,Le naira,Le franc CFA,Le cedi,C,100,20,Le Cameroun utilise le franc CFA d'Afrique centrale.,"mixte,cameroun,institutions,symboles"
mix-0815,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun se trouve la ville de Loum ?,Sud,Ouest,Extreme-Nord,Littoral,D,200,25,Loum est situee dans la region : Littoral.,"mixte,cameroun,geographie,villes"
mix-0816,Challenge Mixte,mixte,challenge,Quelle est l'activite principale de Diool ?,La livraison medicale par drone,Les paiements marchands et le mobile money,Les paiements en ligne pour commercants,Le transfert d'argent mobile a bas cout,B,300,30,Diool : les paiements marchands et le mobile money (le Cameroun).,"mixte,innovation,afrique"
mix-0817,Challenge Mixte,mixte,facile,Quelle est la mission principale d'un formateur numerique ?,Creer des applications destinees aux telephones,Former les equipes a l'usage des outils digitaux,Assister les utilisateurs a distance,Proteger les systemes et les donnees contre les attaques,B,100,20,Un formateur numerique : former les equipes a l'usage des outils digitaux.,"mixte,innovation,metiers"
mix-0818,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Une facture arrivee a echeance et non reglee ?,un bilan,le crowdfunding,un impaye,un test utilisateur,C,200,25,Il s'agit d'un impaye.,"mixte,entrepreneuriat,glossaire"
mix-0819,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Un ordinateur qui fournit des services ou des donnees a d'autres appareils ?,une carte SIM,un serveur,un panier d'achat,une imprimante 3D,B,200,25,Il s'agit d'un serveur.,"mixte,innovation,glossaire"
mix-0820,Challenge Mixte,mixte,facile,Une petite entreprise veut rediger une premiere version d'annonce publicitaire. Quelle solution numerique est la plus adaptee ?,Une IA generative de texte,Une visite virtuelle,Un agenda partage en ligne,Un code QR imprime sur l'etiquette,A,100,20,"Pour rediger une premiere version d'annonce publicitaire, une ia generative de texte est la reponse la plus directe.","mixte,innovation,usages"
mix-0821,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Fako ?,Ntui,Ngoumou,Mokolo,Limbe,D,300,30,"Limbe est le chef-lieu du Fako, dans la region : Sud-Ouest.","mixte,cameroun,geographie,departements"
mix-0822,Challenge Mixte,mixte,moyen,Quel outil numerique permet de : Centraliser l'historique de la relation avec chaque client ?,un scanner de documents sur telephone,un CRM,un outil no-code,un agenda partage,B,200,25,Il s'agit d'un CRM.,"mixte,innovation,outils"
mix-0823,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un terminal de paiement ?",La conception de services utilisables aussi par les personnes en situation de handicap,Une suite secrete de caracteres qui protege l'acces a un compte,Une distorsion des resultats reproduisant des prejuges presents dans les donnees,L'appareil qui permet d'encaisser un paiement par carte,D,200,25,Un terminal de paiement : l'appareil qui permet d'encaisser un paiement par carte.,"mixte,innovation,glossaire"
mix-0824,Challenge Mixte,mixte,challenge,Quel genre musical camerounais est joue principalement a la guitare et associe aux Bassa ?,L'assiko,Le bikutsi,Le njang,Le mangambeu,A,300,30,L'assiko est un style guitare-percussions du pays Bassa.,"mixte,cameroun,personnalites,sport,culture"
mix-0825,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Momo ?,Nkambe,Eseka,Mbengwi,Tibati,C,300,30,"Mbengwi est le chef-lieu du Momo, dans la region : Nord-Ouest.","mixte,cameroun,geographie,departements"
mix-0826,Challenge Mixte,mixte,moyen,"Comment appelle-t-on ceci : Une societe a responsabilite limitee, tres utilisee par les PME ?",un taux d'interet,la trace ecrite,une SARL,une niche de marche,C,200,25,Il s'agit d'une SARL.,"mixte,entrepreneuriat,glossaire"
mix-0827,Challenge Mixte,mixte,moyen,Dans quel domaine Petit-Pays s'est-il ou s'est-elle illustre(e) ?,Le football,La musique,La politique,La litterature,B,200,25,Petit-Pays est connu(e) pour etre une figure majeure du makossa moderne.,"mixte,cameroun,personnalites"
mix-0828,Challenge Mixte,mixte,challenge,Combien de deputes compte l'Assemblee nationale du Cameroun ?,100,150,250,180,D,300,30,L'Assemblee nationale compte 180 deputes.,"mixte,cameroun,institutions,symboles"
mix-0829,Challenge Mixte,mixte,moyen,De quelle region du Cameroun le koki est-il originaire ou le plus consomme ?,Le Centre,L'Extreme-Nord,Le Sud-Ouest,L'Adamaoua,A,200,25,Le koki est surtout associe a cette region.,"mixte,cameroun,gastronomie"
mix-0830,Challenge Mixte,mixte,challenge,Quel service correspond a cette activite : Les paiements marchands et le mobile money ?,Diool,Paystack,Glotelho,InstaDeep,A,300,30,Diool correspond a cette activite.,"mixte,innovation,afrique"
mix-0831,Challenge Mixte,mixte,challenge,"Quelle personnalite camerounaise est connue pour etre a la fois musicien, ecrivain et pionnier de la musique africaine moderne ?",Patrick Mboma,Stanley Enow,Francis Bebey,Ruben Um Nyobe,C,300,30,Il s'agit de Francis Bebey.,"mixte,cameroun,personnalites"
mix-0832,Challenge Mixte,mixte,facile,Dans quel secteur d'activite intervient Jumia Cameroun ?,L'investissement public,Le textile,Les boissons,Le commerce en ligne,D,100,20,Jumia Cameroun est une plateforme de vente en ligne.,"mixte,cameroun,economie,entreprises"
mix-0833,Challenge Mixte,mixte,moyen,Quel impot simplifie s'applique aux tres petites activites camerounaises ?,L'impot libératoire,La taxe sur les vehicules de luxe,L'impot sur les grandes fortunes,L'impot sur les societes cotees,A,200,25,L'impot libératoire vise les petits contribuables.,"mixte,entrepreneuriat,cameroun"
mix-0834,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Faro-et-Deo ?,Nkongsamba,Tignere,Nanga-Eboko,Kousseri,B,300,30,"Tignere est le chef-lieu du Faro-et-Deo, dans la region : Adamaoua.","mixte,cameroun,geographie,departements"
mix-0835,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe une adresse IP ?",Les informations qui permettent d'identifier une personne,Le numero qui identifie un appareil connecte a un reseau,Un procede qui authentifie un signataire sur un document numerique,Le harcelement d'une personne au moyen des outils numeriques,B,200,25,Une adresse IP : le numero qui identifie un appareil connecte a un reseau.,"mixte,innovation,glossaire"
mix-0836,Challenge Mixte,mixte,moyen,Que signifie le sigle ROI dans le monde de l'entreprise ?,Numero d'Identifiant Unique,Gestion de la Relation Client,Organisation pour l'Harmonisation en Afrique du Droit des Affaires,Retour sur Investissement,D,200,25,ROI : Retour sur Investissement.,"mixte,entrepreneuriat,sigles"
mix-0837,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Une premiere version simplifiee du produit servant a tester le marche ?,un MVP,un sous-traitant,un avantage concurrentiel,la traction,A,200,25,Il s'agit d'un MVP.,"mixte,entrepreneuriat,glossaire"
mix-0838,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Noun ?,Monatele,Foumban,Bafang,Bertoua,B,300,30,"Foumban est le chef-lieu du Noun, dans la region : Ouest.","mixte,cameroun,geographie,departements"
mix-0839,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un pare-feu ?",Un dispositif qui filtre les connexions pour proteger un reseau,Un paiement recurrent qui donne acces a un service,Un message texte court envoye par le reseau telephonique,Un ensemble de donnees enregistrees sous un nom,A,200,25,Un pare-feu : un dispositif qui filtre les connexions pour proteger un reseau.,"mixte,innovation,glossaire"
mix-0840,Challenge Mixte,mixte,challenge,Quel terme correspond a cette definition : L'organisation prevue pour maintenir l'activite malgre un incident ?,un objet connecte,un plan de continuite,la e-reputation,le numerique responsable,B,300,30,Il s'agit d'un plan de continuite.,"mixte,innovation,glossaire"
mix-0841,Challenge Mixte,mixte,facile,A quoi sert principalement un logiciel de facturation ?,Editer et suivre les factures clients,"Obtenir de l'aide pour rediger, resumer ou expliquer",Construire un site ou une application sans programmer,Realiser des visuels sans competence de designer,A,100,20,Un logiciel de facturation sert a : editer et suivre les factures clients.,"mixte,innovation,outils"
mix-0842,Challenge Mixte,mixte,facile,Quelle personnalite camerounaise est connue pour etre devenu president du Cameroun le 6 novembre 1982 ?,Paul Biya,Charlotte Dipanda,K-Tino,Olivier Madiba,A,100,20,Il s'agit de Paul Biya.,"mixte,cameroun,personnalites"
mix-0843,Challenge Mixte,mixte,moyen,Quel fleuve a ete baptise Rio dos Camaroes par les Portugais ?,Le Wouri,La Sanaga,Le Ntem,Le Nyong,A,200,25,L'estuaire du Wouri est a l'origine du nom du pays.,"mixte,cameroun,histoire"
mix-0844,Challenge Mixte,mixte,moyen,Quel professionnel du numerique a pour mission de : Concevoir et reparer des circuits et appareils electroniques ?,un developpeur mobile,un electronicien,un consultant en transformation digitale,un administrateur systeme,B,200,25,Il s'agit d'un electronicien.,"mixte,innovation,metiers"
mix-0845,Challenge Mixte,mixte,moyen,"Dans le langage populaire camerounais, que designe un mbenguiste ?",Un Camerounais vivant a l'etranger,Un taxi ou vehicule de transport non officiel,"Un petit, un cadet ou un jeune",Payer ou glisser discretement de l'argent,A,200,25,Un mbenguiste : un camerounais vivant a l'etranger.,"mixte,cameroun,culture,expressions"
mix-0846,Challenge Mixte,mixte,challenge,Une entreprise realise 1 000 000 FCFA de chiffre d'affaires et 150 000 FCFA de benefice. Quelle est sa rentabilite nette ?,7.5 %,15 %,17.6 %,85 %,B,300,30,Rentabilite = benefice / CA x 100 = 15 %.,"mixte,entrepreneuriat,calcul,rentabilite"
mix-0847,Challenge Mixte,mixte,challenge,"En entrepreneuriat, que designe la liquidation ?",Un contact commercial identifie et potentiellement interesse,Une solution de rechange prevue si le plan initial echoue,La procedure de vente des actifs pour rembourser les creanciers,Un outil de suivi qui reunit les indicateurs essentiels,C,300,30,La liquidation : la procedure de vente des actifs pour rembourser les creanciers.,"mixte,entrepreneuriat,glossaire"
mix-0848,Challenge Mixte,mixte,moyen,Quelle entreprise Tony Elumelu a-t-il ou a-t-elle fondee ou dirigee ?,Heirs Holdings,IKEA,Nvidia,VMK,A,200,25,"Tony Elumelu : Heirs Holdings - secteur la banque et l'investissement, le Nigeria.","mixte,entrepreneuriat,figures"
mix-0849,Challenge Mixte,mixte,moyen,De quelle ville camerounaise le club de football Canon Sportif est-il originaire ?,Mbouda,Yaounde,Ngoumou,Douala,B,200,25,"Canon Sportif est base a Yaounde, dans la region : Le Centre.","mixte,cameroun,sport"
mix-0850,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe la ZLECAf ?",Une jeune entreprise innovante qui cherche un modele economique reproductible,La zone de libre-echange continentale africaine,Une depense engagee pour faire fonctionner l'activite,Le financement par des fonds qui prennent des parts dans des entreprises a fort potentiel,B,200,25,La ZLECAf : la zone de libre-echange continentale africaine.,"mixte,entrepreneuriat,glossaire"
mix-0851,Challenge Mixte,mixte,moyen,"Comment appelle-t-on ceci : L'analyse des forces, faiblesses, opportunites et menaces ?",l'analyse SWOT,un entrepreneur,le developpement durable,la valorisation,A,200,25,Il s'agit de l'analyse SWOT.,"mixte,entrepreneuriat,glossaire"
mix-0852,Challenge Mixte,mixte,challenge,Quelle est l'activite principale de Waspito ?,La vente en ligne d'appareils et d'electromenager,Les paiements en ligne pour entreprises,Le developpement de jeux video,La teleconsultation medicale,D,300,30,Waspito : la teleconsultation medicale (le Cameroun).,"mixte,innovation,afrique"
mix-0853,Challenge Mixte,mixte,challenge,Quelle methode aide a prioriser les taches selon l'urgence et l'importance ?,Le compte de resultat,L'analyse PESTEL,La matrice d'Eisenhower,Le bilan comptable,C,300,30,La matrice urgent/important structure les priorites.,"mixte,entrepreneuriat,gestion"
mix-0854,Challenge Mixte,mixte,facile,A quoi sert principalement un agenda partage ?,Coordonner les rendez-vous d'une equipe,Traduire rapidement un texte d'une langue a une autre,Conserver et partager des fichiers accessibles partout,Numeriser des papiers avec l'appareil photo,A,100,20,Un agenda partage sert a : coordonner les rendez-vous d'une equipe.,"mixte,innovation,outils"
mix-0855,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Une entreprise ou une personne qui vend les matieres ou services dont on a besoin ?,une rupture de stock,un devis,un fournisseur,une reclamation,C,100,20,Il s'agit d'un fournisseur.,"mixte,entrepreneuriat,glossaire"
mix-0856,Challenge Mixte,mixte,facile,La ville de Garoua est le chef-lieu de quelle region du Cameroun ?,Centre,Sud-Ouest,Nord-Ouest,Nord,D,100,20,Garoua est le chef-lieu de la region : Nord.,"mixte,cameroun,geographie,regions"
mix-0857,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe un cout variable ?",La difference entre le prix de vente et le cout d'achat des marchandises,Un acteur externe indispensable au fonctionnement du modele economique,Un accord qui engage juridiquement les parties,Une charge qui evolue avec le volume produit ou vendu,D,200,25,Un cout variable : une charge qui evolue avec le volume produit ou vendu.,"mixte,entrepreneuriat,glossaire"
mix-0858,Challenge Mixte,mixte,moyen,A quel besoin repond principalement cette solution : La signature electronique ?,Suivre la position d'une livraison en cours,Creer un visuel de communication sans graphiste,Faire signer un contrat a distance,Surveiller l'humidite d'un champ pour declencher l'irrigation,C,200,25,La signature electronique sert notamment a faire signer un contrat a distance.,"mixte,innovation,usages"
mix-0859,Challenge Mixte,mixte,challenge,Que designe le time to market ?,Le delai de paiement des clients,Le delai entre l'idee et la mise sur le marche,Le temps de trajet des livreurs,La duree d'une reunion,B,300,30,Un time to market court donne un avantage concurrentiel.,"mixte,entrepreneuriat,methodes"
mix-0860,Challenge Mixte,mixte,facile,Une entreprise vend 15 produits a 12 000 FCFA l'unite. Quel est son chiffre d'affaires ?,180 000 FCFA,18 000 FCFA,12 015 FCFA,90 000 FCFA,A,100,20,Chiffre d'affaires = prix x quantite = 12 000 FCFA x 15 = 180 000 FCFA.,"mixte,entrepreneuriat,calcul,chiffre-affaires"
