id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0725,Innovation & IA,innovation-ia,moyen,Une entreprise veut savoir si un investissement numerique a ete rentable. Que compare-t-elle ?,L'avis du fournisseur uniquement,Le nombre de logiciels achetes,Le cout total de la solution et les gains mesures qu'elle a apportes,Le nombre d'ecrans installes,C,200,25,Le retour sur investissement se mesure en gains reels.,"innovation,mise-en-situation"
inn-0726,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'economie collaborative ?",Un message texte court envoye par le reseau telephonique,Une nouvelle facon d'utiliser une technologie existante,"Un outil qui aide a suivre les stocks, les ventes ou la comptabilite",Un modele ou des particuliers partagent biens et services via des plateformes,D,200,25,L'economie collaborative : un modele ou des particuliers partagent biens et services via des plateformes.,"innovation,glossaire"
inn-0727,Innovation & IA,innovation-ia,moyen,A quelle categorie d'outils appartient un outil de gestion de stock ?,La creation,La gestion,Le stockage,L'intelligence artificielle,B,200,25,Un outil de gestion de stock appartient a cette categorie : la gestion.,"innovation,outils"
inn-0728,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un ensemble de pages accessibles en ligne a une meme adresse ?,l'anonymisation,un incubateur technologique,l'innovation de rupture,un site web,D,100,20,Il s'agit d'un site web.,"innovation,glossaire"
inn-0729,Innovation & IA,innovation-ia,moyen,Quel est le principal benefice de cette demarche : transcrire automatiquement une reunion en compte rendu ?,Communiquer a grande echelle a faible cout,Eviter de relayer une fausse information,Ameliorer l'offre grace aux retours,Gagner du temps de redaction,D,200,25,Le gain principal : gagner du temps de redaction.,"innovation,usages"
inn-0730,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la fracture numerique ?",L'ecart entre ceux qui ont acces au numerique et ceux qui en sont prives,La determination de la position geographique d'un appareil,La puce qui identifie un abonne sur un reseau mobile,Un evenement court ou des equipes concoivent une solution numerique,A,200,25,La fracture numerique : l'ecart entre ceux qui ont acces au numerique et ceux qui en sont prives.,"innovation,glossaire"
inn-0731,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un outil qui detecte et corrige les fautes dans un texte ?,un mode hors ligne,un correcteur automatique,une version beta,un logiciel libre,B,100,20,Il s'agit d'un correcteur automatique.,"innovation,glossaire"
inn-0732,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut identifier les clients qui n'ont pas commande depuis trois mois. Quelle solution numerique est la plus adaptee ?,Un questionnaire de satisfaction en ligne,Une IA generative de texte,Un logiciel de gestion de la relation client,Une solution de paiement en ligne,C,200,25,"Pour identifier les clients qui n'ont pas commande depuis trois mois, un logiciel de gestion de la relation client est la reponse la plus directe.","innovation,usages"
inn-0733,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un ordinateur portable ?",Un ordinateur autonome et transportable,L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,Une publication ephemere qui disparait apres un temps limite,Un ensemble de donnees enregistrees sous un nom,A,100,20,Un ordinateur portable : un ordinateur autonome et transportable.,"innovation,glossaire"
inn-0734,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un moderateur ?",La personne qui veille au respect des regles dans un espace en ligne,Un compte numerique qui stocke de l'argent pour payer en ligne ou par telephone,Le logiciel qui permet de consulter des sites internet,L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,A,200,25,Un moderateur : la personne qui veille au respect des regles dans un espace en ligne.,"innovation,glossaire"
inn-0735,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut faire signer un contrat a distance. Quelle solution numerique est la plus adaptee ?,Un logiciel de gestion de stock avec code-barres,La signature electronique,Un chatbot ou agent conversationnel,La geolocalisation via une application,B,200,25,"Pour faire signer un contrat a distance, la signature electronique est la reponse la plus directe.","innovation,usages"
inn-0736,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une plateforme numerique ?",Une copie de securite des donnees permettant des restaurer,Un programme installe sur un telephone pour rendre un service,L'assistance apportee aux utilisateurs en cas de probleme,Un service en ligne qui met en relation plusieurs types d'utilisateurs,D,200,25,Une plateforme numerique : un service en ligne qui met en relation plusieurs types d'utilisateurs.,"innovation,glossaire"
inn-0737,Innovation & IA,innovation-ia,challenge,Quelle est l'activite principale de Gifted Mom ?,Le transport a la demande et la livraison,La recherche d'emploi en ligne,Le suivi de la sante maternelle par mobile,La teleconsultation medicale,C,300,30,Gifted Mom : le suivi de la sante maternelle par mobile (le Cameroun).,"innovation,afrique"
inn-0738,Innovation & IA,innovation-ia,facile,A quoi sert principalement un outil de traduction en ligne ?,Traduire rapidement un texte d'une langue a une autre,Echanger des messages en temps reel,Stocker de facon securisee des identifiants complexes,Realiser des visuels sans competence de designer,A,100,20,Un outil de traduction en ligne sert a : traduire rapidement un texte d'une langue a une autre.,"innovation,outils"
inn-0739,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La divulgation non autorisee d'informations detenues par une organisation ?,une fuite de donnees,un SMS,un panier d'achat,l'experience utilisateur,A,200,25,Il s'agit d'une fuite de donnees.,"innovation,glossaire"
inn-0740,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une securite qui demande un second element de verification en plus du mot de passe ?,la realite virtuelle,l'authentification a deux facteurs,le deepfake,un tableur,B,200,25,Il s'agit de l'authentification a deux facteurs.,"innovation,glossaire"
inn-0741,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La phase pendant laquelle un systeme d'IA apprend a partir de donnees ?,un moteur de traduction,un service de livraison connecte,la redondance,l'entrainement d'un modele,D,300,30,Il s'agit de l'entrainement d'un modele.,"innovation,glossaire"
inn-0742,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe l'authentification a deux facteurs ?",La rediffusion d'un contenu vers son propre reseau,La possibilite d'utiliser un service sans connexion internet,L'assistance apportee aux utilisateurs en cas de probleme,Une securite qui demande un second element de verification en plus du mot de passe,D,200,25,L'authentification a deux facteurs : une securite qui demande un second element de verification en plus du mot de passe.,"innovation,glossaire"
inn-0743,Innovation & IA,innovation-ia,moyen,A quel besoin repond principalement cette solution : La reconnaissance automatique de documents ?,Identifier un client sans carte grace a son empreinte,Suivre la position d'une livraison en cours,Envoyer un rappel de rendez-vous aux clients,Eviter de ressaisir les factures a la main,D,200,25,La reconnaissance automatique de documents sert notamment a eviter de ressaisir les factures a la main.,"innovation,usages"
inn-0744,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un bug ?",Un defaut de fonctionnement dans un programme,L'interruption temporaire d'un service numerique,Un dispositif qui suggere des contenus ou produits selon les gouts de l'utilisateur,Un ensemble de pages accessibles en ligne a une meme adresse,A,100,20,Un bug : un defaut de fonctionnement dans un programme.,"innovation,glossaire"
inn-0745,Innovation & IA,innovation-ia,challenge,Quelle situation justifie cette bonne pratique : Effacer securise le disque avant de vous en separer ?,Un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise,Un e-mail imite votre banque et demande de confirmer votre mot de passe,Votre boutique en ligne stocke les mots de passe clients en clair,Vous jetez un ancien ordinateur sans effacer son disque,D,300,30,Cette pratique repond au cas suivant : vous jetez un ancien ordinateur sans effacer son disque.,"innovation,cybersecurite"
inn-0746,Innovation & IA,innovation-ia,moyen,Quel usage de l'IA est particulierement utile pour l'agriculture africaine ?,Le pilotage de trains a grande vitesse,La production de neige,La fabrication de satellites,L'analyse d'images pour detecter les maladies des cultures,D,200,25,La detection precoce des maladies protege les rendements.,"innovation,afrique"
inn-0747,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe un modele freemium ?",Une entreprise externe chargee de realiser ou maintenir un service numerique,Une verification du comportement d'un service face a un grand nombre d'utilisateurs,Une offre de base gratuite completee par des options payantes,La protection des informations personnelles dans les usages en ligne,C,300,30,Un modele freemium : une offre de base gratuite completee par des options payantes.,"innovation,glossaire"
inn-0748,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la compression de fichier ?",La page qui presente une personne ou une entreprise sur une plateforme,Un paiement recurrent qui donne acces a un service,La reduction de la taille d'un fichier pour l'envoyer plus facilement,Le traitement de volumes de donnees trop importants pour les outils classiques,C,200,25,La compression de fichier : la reduction de la taille d'un fichier pour l'envoyer plus facilement.,"innovation,glossaire"
inn-0749,Innovation & IA,innovation-ia,facile,Pourquoi le telephone mobile est-il un levier d'innovation majeur en Afrique ?,Parce qu'il est tres repandu et permet d'acceder aux services sans infrastructure lourde,Parce qu'il est interdit ailleurs,Parce qu'il est rare,Parce qu'il remplace l'electricite,A,100,20,Le mobile sert de porte d'entree aux services numeriques.,"innovation,comprehension"
inn-0750,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe un plan de continuite ?",L'organisation prevue pour maintenir l'activite malgre un incident,Une plateforme permettant de publier et d'echanger avec une communaute,Le document expliquant comment un service traite les donnees personnelles,La vente de produits ou services sur internet,A,300,30,Un plan de continuite : l'organisation prevue pour maintenir l'activite malgre un incident.,"innovation,glossaire"
inn-0751,Innovation & IA,innovation-ia,moyen,Pour quelle contribution Ada Lovelace est-il ou est-elle connu(e) ?,les avancees majeures de l'apprentissage profond,le premier algorithme destine a une machine,le premier vol motorise controle,les premiers travaux sur les compilateurs,B,200,25,Ada Lovelace est associe(e) a le premier algorithme destine a une machine.,"innovation,histoire"
inn-0752,Innovation & IA,innovation-ia,challenge,Quel professionnel du numerique a pour mission de : Concevoir et entrainer des modeles d'IA ?,un data scientist,un designer d'interface,un ingenieur en intelligence artificielle,un chef de projet numerique,C,300,30,Il s'agit d'un ingenieur en intelligence artificielle.,"innovation,metiers"
inn-0753,Innovation & IA,innovation-ia,facile,Pourquoi faut-il rediger une consigne claire quand on utilise une IA generative ?,Parce que l'IA refuse les phrases courtes,Parce que la loi impose un format,Parce que la qualite de la reponse depend directement de la precision de la demande,Parce que l'IA ne lit que les majuscules,C,100,20,Un prompt precis donne un resultat exploitable.,"innovation,comprehension"
inn-0754,Innovation & IA,innovation-ia,facile,Quelle precaution prendre avec une reponse fournie par une IA ?,Les considerer comme des faits certains,Les publier telles quelles,Verifier les informations importantes avant des utiliser,Les transmettre sans lecture,C,100,20,La verification humaine reste indispensable.,"innovation,comprehension"
inn-0755,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : Un systeme entraine sur de grands volumes de textes pour comprendre et produire du langage ?,un chatbot,un modele de langage,la transformation digitale,l'intelligence artificielle,B,300,30,Il s'agit d'un modele de langage.,"innovation,glossaire"
inn-0756,Innovation & IA,innovation-ia,facile,Quel outil numerique permet de : Realiser des visuels sans competence de designer ?,un outil de creation graphique en ligne,une messagerie electronique,un tableur,une application de messagerie instantanee,A,100,20,Il s'agit d'un outil de creation graphique en ligne.,"innovation,outils"
inn-0757,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la biometrie ?",Le logiciel de base qui fait fonctionner un ordinateur ou un telephone,L'identification d'une personne par une caracteristique physique unique,Le composant specialise dans le traitement des images,Un ensemble de pages accessibles en ligne a une meme adresse,B,200,25,La biometrie : l'identification d'une personne par une caracteristique physique unique.,"innovation,glossaire"
inn-0758,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La part de l'audience qui reagit a un contenu ?,la maintenance,le taux d'engagement,le cyberharcelement,un tunnel de conversion,B,300,30,Il s'agit du taux d'engagement.,"innovation,glossaire"
inn-0759,Innovation & IA,innovation-ia,moyen,Une entreprise utilise une IA pour rediger ses contrats. Quelle precaution est indispensable ?,Signer immediatement sans relecture,Publier le contrat sans le lire,Faire relire le contrat par une personne competente avant signature,Supprimer toute relecture pour gagner du temps,C,200,25,La supervision humaine reste obligatoire sur les documents engageants.,"innovation,mise-en-situation"
inn-0760,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un SMS ?",Une norme de reseau mobile permettant un acces rapide a internet,Un message texte court envoye par le reseau telephonique,L'assistance apportee aux utilisateurs en cas de probleme,La personne qui se sert d'un produit ou d'un service numerique,B,100,20,Un SMS : un message texte court envoye par le reseau telephonique.,"innovation,glossaire"
inn-0761,Innovation & IA,innovation-ia,challenge,Quel service correspond a cette activite : Les paiements en ligne pour commercants ?,InstaDeep,Paystack,Healthlane,MTN MoMo,B,300,30,Paystack correspond a cette activite.,"innovation,afrique"
inn-0762,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une technologie qui permet a une machine d'accomplir des taches demandant habituellement de l'intelligence humaine ?,un nom de domaine,un test de charge,un assistant vocal,l'intelligence artificielle,D,100,20,Il s'agit de l'intelligence artificielle.,"innovation,glossaire"
inn-0763,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une campagne sponsorisee ?",Le nom d'utilisateur qui permet de se connecter a un service,Une amelioration progressive d'un produit ou service existant,"Un service utilisable directement depuis un navigateur, sans installation",Une publication payante diffusee a un public cible,D,200,25,Une campagne sponsorisee : une publication payante diffusee a un public cible.,"innovation,glossaire"
inn-0764,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : La transformation automatique de la parole en texte ?,une signature electronique,un contrat de maintenance,la reconnaissance vocale,un ordinateur portable,C,100,20,Il s'agit de la reconnaissance vocale.,"innovation,glossaire"
inn-0765,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un appareil tactile intermediaire entre le telephone et l'ordinateur ?,les donnees personnelles,un panier d'achat,une tablette,la e-reputation,C,100,20,Il s'agit d'une tablette.,"innovation,glossaire"
inn-0766,Innovation & IA,innovation-ia,challenge,Qui est a l'origine de cette avancee : le circuit integre ?,Jack Kilby,Alan Turing,Joseph Weizenbaum,Yann LeCun,A,300,30,Il s'agit de Jack Kilby.,"innovation,histoire"
inn-0767,Innovation & IA,innovation-ia,facile,A quel besoin repond principalement cette solution : Un questionnaire de satisfaction en ligne ?,Transcrire automatiquement une reunion en compte rendu,Connaitre l'avis des clients apres un achat,Traduire une fiche produit en anglais pour la vendre au Nigeria,Proteger les acces des employes aux outils de l'entreprise,B,100,20,Un questionnaire de satisfaction en ligne sert notamment a connaitre l'avis des clients apres un achat.,"innovation,usages"
inn-0768,Innovation & IA,innovation-ia,facile,A quel besoin repond principalement cette solution : Un code QR imprime sur l'etiquette ?,Creer un site vitrine sans savoir programmer,Permettre a un client de retrouver une fiche produit en magasin,Suivre la position d'une livraison en cours,Transcrire automatiquement une reunion en compte rendu,B,100,20,Un code QR imprime sur l'etiquette sert notamment a permettre a un client de retrouver une fiche produit en magasin.,"innovation,usages"
inn-0769,Innovation & IA,innovation-ia,moyen,"Quel terme correspond a cette definition : Une facture emise, transmise et conservee sous format numerique ?",le wifi,un dossier,une facture electronique,un hackathon,C,200,25,Il s'agit d'une facture electronique.,"innovation,glossaire"
inn-0770,Innovation & IA,innovation-ia,moyen,Une entreprise hesite a adopter un nouvel outil numerique. Quel test raisonnable ?,Ne jamais rien changer,L'imposer immediatement a tout le monde,L'acheter sans essai,Le tester sur une equipe pilote avant du generaliser,D,200,25,Le pilote limite le risque de rejet et de perte financiere.,"innovation,mise-en-situation"
inn-0771,Innovation & IA,innovation-ia,facile,Une petite entreprise veut connaitre l'avis des clients apres un achat. Quelle solution numerique est la plus adaptee ?,L'authentification a deux facteurs,Le paiement par mobile money,Un questionnaire de satisfaction en ligne,Une solution de paiement en ligne,C,100,20,"Pour connaitre l'avis des clients apres un achat, un questionnaire de satisfaction en ligne est la reponse la plus directe.","innovation,usages"
inn-0772,Innovation & IA,innovation-ia,moyen,A quel besoin repond principalement cette solution : La biometrie ?,Travailler a plusieurs sur le meme document,Identifier un client sans carte grace a son empreinte,Gerer les plannings d'une equipe dispersee,Surveiller l'humidite d'un champ pour declencher l'irrigation,B,200,25,La biometrie sert notamment a identifier un client sans carte grace a son empreinte.,"innovation,usages"
inn-0773,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe les donnees personnelles ?",La page qui presente une personne ou une entreprise sur une plateforme,L'ensemble des acteurs qui font vivre l'innovation d'un territoire,Un systeme satellitaire qui indique une position et guide un deplacement,Les informations qui permettent d'identifier une personne,D,100,20,Les donnees personnelles : les informations qui permettent d'identifier une personne.,"innovation,glossaire"
inn-0774,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une representation geographique consultable en ligne ?,la double authentification,une campagne sponsorisee,une carte numerique,une publication,C,100,20,Il s'agit d'une carte numerique.,"innovation,glossaire"
inn-0775,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut eviter de ressaisir les factures a la main. Quelle solution numerique est la plus adaptee ?,Une imprimante 3D,Un systeme de detection automatique de fraude,La reconnaissance automatique de documents,Une politique de mots de passe forts,C,200,25,"Pour eviter de ressaisir les factures a la main, la reconnaissance automatique de documents est la reponse la plus directe.","innovation,usages"
inn-0776,Innovation & IA,innovation-ia,facile,Quel service correspond a cette activite : La vente en ligne de produits varies ?,M-Pesa,Will and Brothers,Jumia,Flutterwave,C,100,20,Jumia correspond a cette activite.,"innovation,afrique"
inn-0777,Innovation & IA,innovation-ia,facile,Une petite entreprise veut repondre a un client anglophone quand on ne parle pas anglais. Quelle solution numerique est la plus adaptee ?,Un tableau de bord de suivi des ventes,La geolocalisation via une application,Un outil de traduction automatique,Une boutique en ligne,C,100,20,"Pour repondre a un client anglophone quand on ne parle pas anglais, un outil de traduction automatique est la reponse la plus directe.","innovation,usages"
inn-0778,Innovation & IA,innovation-ia,facile,Quel frein energetique limite l'activite numerique dans plusieurs zones camerounaises ?,L'exces d'energie solaire,Le manque de cables sous-marins uniquement,L'interdiction des ordinateurs,Les coupures d'electricite,D,100,20,La stabilite electrique conditionne les usages numeriques.,"innovation,afrique"
inn-0779,Innovation & IA,innovation-ia,moyen,Quel professionnel du numerique a pour mission de : Ameliorer la visibilite d'un site dans les moteurs de recherche ?,un redacteur web,un administrateur systeme,un specialiste du referencement,un pilote de drone professionnel,C,200,25,Il s'agit d'un specialiste du referencement.,"innovation,metiers"
inn-0780,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un forfait de donnees ?",Le volume d'internet mobile inclus dans un abonnement,L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,La production par une machine d'une version courte d'un texte long,La proportion de temps pendant laquelle un service fonctionne,A,100,20,Un forfait de donnees : le volume d'internet mobile inclus dans un abonnement.,"innovation,glossaire"
inn-0781,Innovation & IA,innovation-ia,moyen,Qui est a l'origine de cette avancee : les premiers ordinateurs Apple ?,Steve Wozniak,Les freres Wright,Thomas Edison,Yann LeCun,A,200,25,Il s'agit de Steve Wozniak.,"innovation,histoire"
inn-0782,Innovation & IA,innovation-ia,facile,Une petite entreprise veut rediger une premiere version d'annonce publicitaire. Quelle solution numerique est la plus adaptee ?,Une IA generative de texte,Une visite virtuelle,Un agenda partage en ligne,Un code QR imprime sur l'etiquette,A,100,20,"Pour rediger une premiere version d'annonce publicitaire, une ia generative de texte est la reponse la plus directe.","innovation,usages"
inn-0783,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : L'ensemble des traces laissees par une personne en ligne ?,une application web,l'empreinte numerique,une visioconference,la prediction,B,200,25,Il s'agit de l'empreinte numerique.,"innovation,glossaire"
inn-0784,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une nouvelle version qui corrige ou ameliore un logiciel ?,le traitement du langage naturel,une mise a jour,une version beta,une arnaque en ligne,B,100,20,Il s'agit d'une mise a jour.,"innovation,glossaire"
inn-0785,Innovation & IA,innovation-ia,facile,A quelle categorie d'outils appartient un espace de stockage en ligne ?,La mesure,La formation,La numerisation,Le stockage,D,100,20,Un espace de stockage en ligne appartient a cette categorie : le stockage.,"innovation,outils"
inn-0786,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe le referencement ?",Une suite de barres lisible par un scanner pour identifier un produit,Le stockage et le traitement de donnees sur des serveurs accessibles par internet,L'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches,Une tromperie visant a soutirer de l'argent ou des informations sur internet,C,200,25,Le referencement : l'ensemble des techniques qui ameliorent la visibilite d'un site dans les recherches.,"innovation,glossaire"
inn-0787,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un devis en ligne ?",La qualite du ressenti d'une personne lorsqu'elle utilise un service,Un systeme qui convertit automatiquement un texte d'une langue a une autre,Le traitement automatique de tache repetitives comme la saisie ou les relances,Une proposition de prix transmise par un canal numerique,D,100,20,Un devis en ligne : une proposition de prix transmise par un canal numerique.,"innovation,glossaire"
inn-0788,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : La quantite de donnees pouvant transiter par une connexion en un temps donne ?,un panier d'achat,la bande passante,la e-reputation,une communaute en ligne,B,300,30,Il s'agit de la bande passante.,"innovation,glossaire"
inn-0789,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un jeu de donnees ?",Une interface qui permet a deux logiciels de communiquer entre eux,Un ensemble structure de donnees utilise pour analyser ou entrainer un modele,Le nom d'utilisateur qui permet de se connecter a un service,L'ensemble des personnes touchees par un contenu numerique,B,200,25,Un jeu de donnees : un ensemble structure de donnees utilise pour analyser ou entrainer un modele.,"innovation,glossaire"
inn-0790,Innovation & IA,innovation-ia,challenge,"Quel professionnel du numerique a pour mission de : Organiser, securiser et optimiser le stockage des donnees ?",un specialiste du support client en ligne,un gestionnaire de bases de donnees,un developpeur web,un expert en cybersecurite,B,300,30,Il s'agit d'un gestionnaire de bases de donnees.,"innovation,metiers"
inn-0791,Innovation & IA,innovation-ia,facile,A quelle categorie d'outils appartient un logiciel de facturation ?,La bureautique,L'organisation,Le stockage,La gestion,D,100,20,Un logiciel de facturation appartient a cette categorie : la gestion.,"innovation,outils"
inn-0792,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : Le plan des evolutions prevues pour un service numerique ?,un systeme de recommandation,un abandon de panier,une feuille de route produit,le spam,C,300,30,Il s'agit d'une feuille de route produit.,"innovation,glossaire"
inn-0793,Innovation & IA,innovation-ia,challenge,Qu'est-ce qui distingue une invention d'une innovation ?,L'innovation precede toujours l'invention,Il n'y a aucune difference,"L'invention est une idee ou un dispositif nouveau, l'innovation est son adoption reelle sur un marche","L'invention exige un client, pas l'innovation",C,300,30,L'innovation suppose une adoption effective.,"innovation,comprehension"
inn-0794,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : L'ensemble des moyens qui protegent les systemes et les donnees contre les attaques ?,la redondance,la double authentification,la cybersecurite,les donnees personnelles,C,100,20,Il s'agit de la cybersecurite.,"innovation,glossaire"
inn-0795,Innovation & IA,innovation-ia,challenge,Quelle est la mission principale d'un gestionnaire de bases de donnees ?,Concevoir et entrainer des modeles d'IA,"Organiser, securiser et optimiser le stockage des donnees","Coordonner les equipes, les delais et le budget d'un projet",Verifier le bon fonctionnement d'un programme avant sa mise en service,B,300,30,"Un gestionnaire de bases de donnees : organiser, securiser et optimiser le stockage des donnees.","innovation,metiers"
inn-0796,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe une donnee ?",Une information enregistree qui peut etre traitee par un ordinateur,La demande enregistree d'un utilisateur aupres du support,"Une intelligence artificielle capable de produire du texte, des images ou du son",Un message non sollicite envoye en masse,A,100,20,Une donnee : une information enregistree qui peut etre traitee par un ordinateur.,"innovation,glossaire"
inn-0797,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Un robot qui repond aux questions frequentes des clients ?,un identifiant de transaction,un agent conversationnel de service client,l'authentification a deux facteurs,la fracture numerique,B,200,25,Il s'agit d'un agent conversationnel de service client.,"innovation,glossaire"
inn-0798,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un peripherique ?",Un appareil externe relie a un ordinateur,Une suite de caracteres donnant droit a une reduction en ligne,L'usage de donnees et de capteurs pour optimiser les cultures,Un commentaire public laisse par un acheteur sur un produit ou un service,A,200,25,Un peripherique : un appareil externe relie a un ordinateur.,"innovation,glossaire"
inn-0799,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un dossier ?",Un service permettant d'envoyer et de recevoir de l'argent depuis un telephone,Une machine qui fabrique un objet en deposant de la matiere couche par couche,Un fichier envoye avec un message electronique,Un espace de rangement qui regroupe des fichiers,D,100,20,Un dossier : un espace de rangement qui regroupe des fichiers.,"innovation,glossaire"
inn-0800,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un incubateur technologique ?",Une structure qui heberge et accompagne de jeunes entreprises innovantes,La transformation d'un texte en parole audible,Une interface qui permet a deux logiciels de communiquer entre eux,"Un outil qui aide a suivre les stocks, les ventes ou la comptabilite",A,200,25,Un incubateur technologique : une structure qui heberge et accompagne de jeunes entreprises innovantes.,"innovation,glossaire"
inn-0801,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe la publicite ciblee ?",Une information enregistree qui peut etre traitee par un ordinateur,Une publicite adressee a un public selectionne selon ses caracteristiques,L'accord libre et informe donne avant l'utilisation de ses donnees,Une mesure chiffree du fonctionnement d'un service en ligne,B,200,25,La publicite ciblee : une publicite adressee a un public selectionne selon ses caracteristiques.,"innovation,glossaire"
inn-0802,Innovation & IA,innovation-ia,moyen,De quel pays Zipline est-il ou est-elle originaire ?,l'Afrique du Sud,le Rwanda,l'Algerie,le Nigeria,B,200,25,Zipline vient de ce pays : le Rwanda.,"innovation,afrique"
inn-0803,Innovation & IA,innovation-ia,challenge,Pour quelle contribution Ray Tomlinson est-il ou est-elle connu(e) ?,les premiers travaux sur les compilateurs,l'usage du symbole arobase dans les adresses e-mail,le telephone,le premier vol motorise controle,B,300,30,Ray Tomlinson est associe(e) a l'usage du symbole arobase dans les adresses e-mail.,"innovation,histoire"
inn-0804,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un ecosysteme numerique ?",La memoire de travail temporaire d'un appareil,L'ensemble des acteurs qui font vivre l'innovation d'un territoire,Une norme de reseau mobile permettant un acces rapide a internet,Un programme qui dialogue automatiquement avec les utilisateurs,B,200,25,Un ecosysteme numerique : l'ensemble des acteurs qui font vivre l'innovation d'un territoire.,"innovation,glossaire"
inn-0805,Innovation & IA,innovation-ia,moyen,Quel est le principal benefice de cette demarche : recommander des produits complementaires a un acheteur en ligne ?,Augmenter le panier moyen,Reduire les erreurs et le temps de saisie,Elargir la zone de chalandise sans nouveau local,Coordonner sans reunions inutiles,A,200,25,Le gain principal : augmenter le panier moyen.,"innovation,usages"
inn-0806,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe un audit numerique ?",L'examen des outils et pratiques numeriques d'une organisation,La possibilite d'utiliser un service sans connexion internet,Le fait de dupliquer un equipement ou une donnee pour eviter une interruption,L'entretien regulier d'un systeme pour qu'il reste operationnel,A,300,30,Un audit numerique : l'examen des outils et pratiques numeriques d'une organisation.,"innovation,glossaire"
inn-0807,Innovation & IA,innovation-ia,moyen,Quel service correspond a cette activite : Les paiements en ligne pour entreprises ?,Will and Brothers,Diool,Kiro'o Games,Flutterwave,D,200,25,Flutterwave correspond a cette activite.,"innovation,afrique"
inn-0808,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Un outil qui enregistre les ventes et edite les tickets ?,un profil en ligne,la personnalisation,un logiciel de caisse,un abonne,C,100,20,Il s'agit d'un logiciel de caisse.,"innovation,glossaire"
inn-0809,Innovation & IA,innovation-ia,challenge,Pour quelle contribution John McCarthy est-il ou est-elle connu(e) ?,les protocoles de communication d'internet,les avancees majeures de l'apprentissage profond,l'expression intelligence artificielle,la telegraphie sans fil,C,300,30,John McCarthy est associe(e) a l'expression intelligence artificielle.,"innovation,histoire"
